barcode_index_matrix,index,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15
Anc81BC_31092,31092,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0
Anc81BC_31093,31093,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1
Anc81BC_31094,31094,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0
Anc81BC_31095,31095,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1
Anc81BC_31096,31096,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0
Anc81BC_31097,31097,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1
Anc81BC_31098,31098,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0
Anc81BC_31099,31099,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
Anc81BC_31100,31100,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0
Anc81BC_31101,31101,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1
Anc81BC_31102,31102,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0
Anc81BC_31103,31103,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
Anc81BC_31104,31104,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
Anc81BC_31105,31105,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1
Anc81BC_31106,31106,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0
Anc81BC_31107,31107,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1
Anc81BC_31108,31108,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0
Anc81BC_31109,31109,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1
Anc81BC_31110,31110,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0
Anc81BC_31111,31111,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1
Anc81BC_31112,31112,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0
Anc81BC_31113,31113,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1
Anc81BC_31114,31114,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
Anc81BC_31115,31115,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1
Anc81BC_31116,31116,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0
Anc81BC_31117,31117,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1
Anc81BC_31118,31118,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0
Anc81BC_31119,31119,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1
Anc81BC_31120,31120,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0
Anc81BC_31121,31121,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1
Anc81BC_31122,31122,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0
Anc81BC_31123,31123,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1
Anc81BC_31124,31124,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0
Anc81BC_31125,31125,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1
Anc81BC_31126,31126,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0
Anc81BC_31127,31127,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1
Anc81BC_31128,31128,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0
Anc81BC_31129,31129,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1
Anc81BC_31130,31130,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0
Anc81BC_31131,31131,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1
Anc81BC_31132,31132,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0
Anc81BC_31133,31133,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1
Anc81BC_31134,31134,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0
Anc81BC_31135,31135,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1
Anc81BC_31136,31136,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0
Anc81BC_31137,31137,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1
Anc81BC_31138,31138,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0
Anc81BC_31139,31139,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1
Anc81BC_31140,31140,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0
Anc81BC_31141,31141,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1
Anc81BC_31142,31142,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0
Anc81BC_31143,31143,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1
Anc81BC_31144,31144,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0
Anc81BC_31145,31145,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1
Anc81BC_31146,31146,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0
Anc81BC_31147,31147,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1
Anc81BC_31148,31148,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0
Anc81BC_31149,31149,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1
Anc81BC_31150,31150,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0
Anc81BC_31151,31151,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1
Anc81BC_31152,31152,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0
Anc81BC_31153,31153,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1
Anc81BC_31154,31154,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0
Anc81BC_31155,31155,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1
Anc81BC_31156,31156,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0
Anc81BC_31157,31157,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1
Anc81BC_31158,31158,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0
Anc81BC_31159,31159,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1
Anc81BC_31160,31160,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0
Anc81BC_31161,31161,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1
Anc81BC_31162,31162,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0
Anc81BC_31163,31163,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1
Anc81BC_31164,31164,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0
Anc81BC_31165,31165,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1
Anc81BC_31166,31166,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0
Anc81BC_31167,31167,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1
Anc81BC_31168,31168,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0
Anc81BC_31169,31169,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1
Anc81BC_31170,31170,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0
Anc81BC_31171,31171,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1
Anc81BC_31172,31172,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0
Anc81BC_31173,31173,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1
Anc81BC_31174,31174,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0
Anc81BC_31175,31175,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1
Anc81BC_31176,31176,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0
Anc81BC_31177,31177,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1
Anc81BC_31178,31178,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0
Anc81BC_31179,31179,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1
Anc81BC_31180,31180,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0
Anc81BC_31181,31181,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1
Anc81BC_31182,31182,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0
Anc81BC_31183,31183,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1
Anc81BC_31184,31184,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0
Anc81BC_31185,31185,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1
Anc81BC_31186,31186,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0
Anc81BC_31187,31187,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1
Anc81BC_31188,31188,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0
Anc81BC_31189,31189,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1
Anc81BC_31190,31190,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0
Anc81BC_31191,31191,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1
Anc81BC_31192,31192,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0
Anc81BC_31193,31193,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1
Anc81BC_31194,31194,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0
Anc81BC_31195,31195,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1
Anc81BC_31196,31196,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0
Anc81BC_31197,31197,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1
Anc81BC_31198,31198,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0
Anc81BC_31199,31199,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1
Anc81BC_31200,31200,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0
Anc81BC_31201,31201,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1
Anc81BC_31202,31202,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0
Anc81BC_31203,31203,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1
Anc81BC_31204,31204,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0
Anc81BC_31205,31205,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1
Anc81BC_31206,31206,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0
Anc81BC_31207,31207,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1
Anc81BC_31208,31208,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0
Anc81BC_31209,31209,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1
Anc81BC_31210,31210,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
Anc81BC_31211,31211,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1
Anc81BC_31212,31212,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0
Anc81BC_31213,31213,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1
Anc81BC_31214,31214,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
Anc81BC_31215,31215,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1
Anc81BC_31216,31216,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0
Anc81BC_31217,31217,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1
Anc81BC_31218,31218,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0
Anc81BC_31219,31219,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1
Anc81BC_31220,31220,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0
Anc81BC_31221,31221,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1
Anc81BC_31222,31222,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0
Anc81BC_31223,31223,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1
Anc81BC_31224,31224,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0
Anc81BC_31225,31225,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1
Anc81BC_31226,31226,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
Anc81BC_31227,31227,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
Anc81BC_31228,31228,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0
Anc81BC_31229,31229,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1
Anc81BC_31230,31230,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
Anc81BC_31231,31231,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
Anc81BC_31232,31232,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Anc81BC_31233,31233,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
Anc81BC_31234,31234,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
Anc81BC_31235,31235,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1
Anc81BC_31236,31236,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
Anc81BC_31237,31237,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1
Anc81BC_31238,31238,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0
Anc81BC_31239,31239,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1
Anc81BC_31240,31240,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0
Anc81BC_31241,31241,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1
Anc81BC_31242,31242,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
Anc81BC_31243,31243,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1
Anc81BC_31244,31244,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0
Anc81BC_31245,31245,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1
Anc81BC_31246,31246,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0
Anc81BC_31247,31247,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1
Anc81BC_31248,31248,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0
Anc81BC_31249,31249,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1
Anc81BC_31250,31250,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0
Anc81BC_31251,31251,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1
Anc81BC_31252,31252,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0
Anc81BC_31253,31253,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1
Anc81BC_31254,31254,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0
Anc81BC_31255,31255,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1
Anc81BC_31256,31256,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0
Anc81BC_31257,31257,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1
Anc81BC_31258,31258,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0
Anc81BC_31259,31259,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1
Anc81BC_31260,31260,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0
Anc81BC_31261,31261,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1
Anc81BC_31262,31262,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0
Anc81BC_31263,31263,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1
Anc81BC_31264,31264,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
Anc81BC_31265,31265,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1
Anc81BC_31266,31266,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Anc81BC_31267,31267,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1
Anc81BC_31268,31268,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0
Anc81BC_31269,31269,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1
Anc81BC_31270,31270,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0
Anc81BC_31271,31271,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1
Anc81BC_31272,31272,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0
Anc81BC_31273,31273,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1
Anc81BC_31274,31274,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0
Anc81BC_31275,31275,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1
Anc81BC_31276,31276,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0
Anc81BC_31277,31277,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1
Anc81BC_31278,31278,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0
Anc81BC_31279,31279,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1
Anc81BC_31280,31280,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0
Anc81BC_31281,31281,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1
Anc81BC_31282,31282,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0
Anc81BC_31283,31283,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1
Anc81BC_31284,31284,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0
Anc81BC_31285,31285,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1
Anc81BC_31286,31286,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0
Anc81BC_31287,31287,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1
Anc81BC_31288,31288,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0
Anc81BC_31289,31289,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1
Anc81BC_31290,31290,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0
Anc81BC_31291,31291,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1
Anc81BC_31292,31292,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0
Anc81BC_31293,31293,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1
Anc81BC_31294,31294,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0
Anc81BC_31295,31295,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1
Anc81BC_31296,31296,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0
Anc81BC_31297,31297,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1
Anc81BC_31298,31298,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0
Anc81BC_31299,31299,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1
Anc81BC_31300,31300,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0
Anc81BC_31301,31301,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1
Anc81BC_31302,31302,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0
Anc81BC_31303,31303,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1
Anc81BC_31304,31304,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0
Anc81BC_31305,31305,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1
Anc81BC_31306,31306,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0
Anc81BC_31307,31307,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1
Anc81BC_31308,31308,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0
Anc81BC_31309,31309,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1
Anc81BC_31310,31310,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0
Anc81BC_31311,31311,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1
Anc81BC_31312,31312,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0
Anc81BC_31313,31313,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1
Anc81BC_31314,31314,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0
Anc81BC_31315,31315,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1
Anc81BC_31316,31316,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0
Anc81BC_31317,31317,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1
Anc81BC_31318,31318,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0
Anc81BC_31319,31319,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1
Anc81BC_31320,31320,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0
Anc81BC_31321,31321,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1
Anc81BC_31322,31322,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0
Anc81BC_31323,31323,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1
Anc81BC_31324,31324,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0
Anc81BC_31325,31325,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1
Anc81BC_31326,31326,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0
Anc81BC_31327,31327,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1
Anc81BC_31328,31328,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0
Anc81BC_31329,31329,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1
Anc81BC_31330,31330,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0
Anc81BC_31331,31331,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1
Anc81BC_31332,31332,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0
Anc81BC_31333,31333,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1
Anc81BC_31334,31334,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0
Anc81BC_31335,31335,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1
Anc81BC_31336,31336,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0
Anc81BC_31337,31337,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1
Anc81BC_31338,31338,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0
Anc81BC_31339,31339,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1
Anc81BC_31340,31340,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0
Anc81BC_31341,31341,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1
Anc81BC_31342,31342,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0
Anc81BC_31343,31343,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1
Anc81BC_31344,31344,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0
Anc81BC_31345,31345,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1
Anc81BC_31346,31346,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0
Anc81BC_31347,31347,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1
Anc81BC_31348,31348,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0
Anc81BC_31349,31349,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1
Anc81BC_31350,31350,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0
Anc81BC_31351,31351,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1
Anc81BC_31352,31352,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0
Anc81BC_31353,31353,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1
Anc81BC_31354,31354,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0
Anc81BC_31355,31355,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1
Anc81BC_31356,31356,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0
Anc81BC_31357,31357,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1
Anc81BC_31358,31358,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0
Anc81BC_31359,31359,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
Anc81BC_31360,31360,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
Anc81BC_31361,31361,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1
Anc81BC_31362,31362,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0
Anc81BC_31363,31363,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1
Anc81BC_31364,31364,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0
Anc81BC_31365,31365,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1
Anc81BC_31366,31366,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0
Anc81BC_31367,31367,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1
Anc81BC_31368,31368,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0
Anc81BC_31369,31369,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1
Anc81BC_31370,31370,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0
Anc81BC_31371,31371,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1
Anc81BC_31372,31372,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0
Anc81BC_31373,31373,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1
Anc81BC_31374,31374,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0
Anc81BC_31375,31375,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1
Anc81BC_31376,31376,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0
Anc81BC_31377,31377,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1
Anc81BC_31378,31378,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0
Anc81BC_31379,31379,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1
Anc81BC_31380,31380,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0
Anc81BC_31381,31381,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1
Anc81BC_31382,31382,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0
Anc81BC_31383,31383,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1
Anc81BC_31384,31384,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0
Anc81BC_31385,31385,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1
Anc81BC_31386,31386,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0
Anc81BC_31387,31387,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1
Anc81BC_31388,31388,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0
Anc81BC_31389,31389,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1
Anc81BC_31390,31390,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0
Anc81BC_31391,31391,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1
Anc81BC_31392,31392,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0
Anc81BC_31393,31393,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1
Anc81BC_31394,31394,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0
Anc81BC_31395,31395,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1
Anc81BC_31396,31396,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0
Anc81BC_31397,31397,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1
Anc81BC_31398,31398,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0
Anc81BC_31399,31399,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1
Anc81BC_31400,31400,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0
Anc81BC_31401,31401,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1
Anc81BC_31402,31402,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0
Anc81BC_31403,31403,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1
Anc81BC_31404,31404,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0
Anc81BC_31405,31405,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1
Anc81BC_31406,31406,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0
Anc81BC_31407,31407,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1
Anc81BC_31408,31408,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0
Anc81BC_31409,31409,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1
Anc81BC_31410,31410,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0
Anc81BC_31411,31411,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1
Anc81BC_31412,31412,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0
Anc81BC_31413,31413,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1
Anc81BC_31414,31414,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0
Anc81BC_31415,31415,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1
